t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687526160.597100	1687526160.536963	28.428102	-42.013912	-1.691923	0.238522	0.238479	0.213472	0.027351	-0.030028	-2.120850	0.236211	0.242459	0.219983	0.019264	0.006420	0.872483	0.488222	
 1687526160.902318	1687526160.838968	28.380252	-41.947593	-1.675562	0.234585	0.234535	0.210920	0.027448	-0.029165	-2.127389	0.237937	0.238172	0.217271	0.019076	0.006082	0.874078	0.485373	
 1687526161.206510	1687526161.141536	28.328812	-41.869254	-1.664959	0.237297	0.237252	0.212842	0.034167	-0.022724	-2.132897	0.240106	0.238422	0.219266	0.020444	0.001691	0.875399	0.482965	
 1687526161.510081	1687526161.444750	28.273312	-41.791460	-1.663643	0.226812	0.226780	0.205884	0.033318	-0.021923	-2.135071	0.245691	0.219627	0.212079	0.019877	0.001567	0.875928	0.482029	
 1687526161.814095	1687526161.748858	28.218259	-41.711254	-1.671882	0.235347	0.235330	0.211693	0.030973	-0.018989	-2.140610	0.249856	0.224544	0.217976	0.018142	0.000898	0.877273	0.479648	
 1687526162.220070	1687526162.150763	28.192031	-41.620019	-1.683232	0.288231	0.287956	0.240663	0.016718	-0.034766	-2.186767	0.280348	0.252235	0.247985	0.015409	0.011598	0.888088	0.459268	
 1687526162.624470	1687526162.552978	28.117778	-41.550688	-1.684291	0.294063	0.294174	0.243668	0.011782	-0.017703	-2.103386	0.254615	0.283327	0.251185	0.009506	0.004763	0.868241	0.496028	
 1687526162.929840	1687526162.855409	28.064737	-41.467504	-1.689225	0.237016	0.236927	0.213305	0.028073	-0.018816	-2.189636	0.219752	0.223307	0.219208	0.016786	0.001930	0.888778	0.458026	
 1687526163.332717	1687526163.258887	27.997842	-41.393336	-1.690190	0.293881	0.293861	0.243288	0.016017	-0.017398	-2.131650	0.274779	0.254482	0.250824	0.011217	0.003738	0.875161	0.483687	
 1687526163.636178	1687526163.561570	27.941559	-41.321305	-1.689859	0.236739	0.236688	0.212720	0.035718	-0.016525	-2.171802	0.223574	0.222400	0.218899	0.019650	-0.001015	0.884621	0.465895	
 1687526163.940225	1687526163.864502	27.886164	-41.251717	-1.686541	0.239271	0.239239	0.214160	0.033935	-0.017763	-2.147202	0.260077	0.221381	0.220503	0.019148	-0.000287	0.878834	0.476742	
 1687526164.246810	1687526164.166545	27.837259	-41.163180	-1.687262	0.236876	0.236817	0.212494	0.040544	-0.019964	-2.179287	0.252962	0.220699	0.218786	0.022587	-0.000534	0.886329	0.462504	
 1687526164.550841	1687526164.469112	27.772926	-41.080905	-1.690310	0.236729	0.236685	0.212330	0.030077	-0.008063	-2.133963	0.266867	0.221855	0.218681	0.015115	-0.003730	0.875670	0.482658	
 1687526164.953410	1687526164.872371	27.708628	-40.995114	-1.696548	0.289585	0.289507	0.241013	0.020648	-0.009558	-2.171233	0.280513	0.243862	0.248533	0.011361	-0.000587	0.884557	0.466294	
 1687526165.359275	1687526165.275612	27.641930	-40.918753	-1.700063	0.295036	0.295116	0.244172	0.016772	-0.011556	-2.154368	0.263372	0.247989	0.251707	0.010122	0.001115	0.880604	0.473743	
 1687526165.664899	1687526165.577105	27.585983	-40.843096	-1.705468	0.238882	0.238918	0.214368	0.028921	-0.009494	-2.172688	0.226694	0.219034	0.220454	0.015007	-0.002534	0.884860	0.465609	
 1687526166.070925	1687526165.980666	27.528615	-40.778444	-1.706674	0.290332	0.290341	0.241721	0.017760	-0.011620	-2.154670	0.277368	0.245292	0.249285	0.010572	0.000911	0.880674	0.473605	
 1687526166.479328	1687526166.485498	27.481270	-40.704424	-1.711300	0.294773	0.294776	0.243934	0.035945	-0.017687	-2.182628	0.259951	0.249626	0.251605	0.020023	-0.000446	0.887129	0.461087	
 1687526166.785283	1687526166.787301	27.431756	-40.634277	-1.706616	0.241724	0.241736	0.215678	0.008494	-0.000635	-2.147596	0.260060	0.223544	0.222150	0.003884	-0.001746	0.879010	0.476784	
 1687526167.092298	1687526167.088767	27.370788	-40.559054	-1.683736	0.238231	0.238300	0.213517	0.009718	0.002415	-2.146665	0.219073	0.214962	0.219770	0.003694	-0.003380	0.878782	0.477197	
 1687526167.401317	1687526167.390967	27.330076	-40.477276	-1.672556	0.239129	0.239180	0.213813	0.021024	-0.001464	-2.165917	0.220722	0.215778	0.220160	0.009629	-0.004281	0.883303	0.468684	
 1687526167.706101	1687526167.694295	27.283567	-40.399261	-1.660424	0.239484	0.239498	0.213958	0.012377	-0.005766	-2.141467	0.233827	0.215574	0.220373	0.006813	-0.000437	0.877540	0.479454	
 1687526168.014533	1687526167.996461	27.239937	-40.324151	-1.651543	0.232111	0.232121	0.209246	0.014980	-0.007967	-2.147805	0.217776	0.211533	0.215505	0.008483	-0.000069	0.879050	0.476654	
 1687526168.318504	1687526168.299218	27.190195	-40.240416	-1.650897	0.237783	0.237806	0.213057	0.013232	-0.006585	-2.138483	0.224011	0.216059	0.219424	0.007384	-0.000294	0.876823	0.480757	
 1687526168.625234	1687526168.601555	27.149532	-40.138839	-1.658844	0.234648	0.234655	0.211000	0.027424	-0.009934	-2.153864	0.220603	0.213617	0.217336	0.014427	-0.002126	0.880446	0.473922	
 1687526168.931112	1687526168.903522	27.110687	-40.044380	-1.666025	0.236938	0.236938	0.212520	0.021533	-0.009241	-2.146319	0.243073	0.215962	0.218959	0.011666	-0.001079	0.878676	0.477274	
 1687526169.335690	1687526169.306196	27.067914	-39.942364	-1.670467	0.292742	0.292709	0.242385	0.021970	-0.008159	-2.146039	0.264979	0.246253	0.250123	0.011599	-0.001661	0.878607	0.477401	
 1687526169.645004	1687526169.608170	27.022645	-39.855537	-1.669215	0.237151	0.237152	0.212764	0.027636	-0.004780	-2.146250	0.234255	0.215652	0.219162	0.013282	-0.004496	0.878626	0.477305	
 1687526169.949222	1687526169.910301	26.971991	-39.772115	-1.660461	0.237810	0.237814	0.213091	0.022328	-0.000959	-2.144496	0.245220	0.214991	0.219697	0.010034	-0.004917	0.878225	0.478117	
 1687526170.255441	1687526170.213336	26.923947	-39.680727	-1.652474	0.237989	0.238001	0.213163	0.027480	-0.004774	-2.148692	0.236076	0.214918	0.219710	0.013218	-0.004446	0.879209	0.476232	
 1687526170.561406	1687526170.515729	26.870365	-39.567935	-1.640959	0.236279	0.236278	0.212098	0.027252	-0.004234	-2.140357	0.243679	0.213893	0.218542	0.012969	-0.004683	0.877217	0.479897	
 1687526170.867743	1687526170.817509	26.821749	-39.468328	-1.636352	0.235229	0.235247	0.211584	0.026937	-0.007700	-2.132441	0.244206	0.213263	0.217904	0.013651	-0.003141	0.875319	0.483343	
 1687526171.272287	1687526171.219819	26.771770	-39.377913	-1.639829	0.282415	0.282396	0.237937	0.023226	-0.019182	-2.119681	0.272528	0.240843	0.245435	0.014819	0.002687	0.872233	0.488859	
 1687526171.675942	1687526171.622716	26.719971	-39.280169	-1.641562	0.295328	0.295327	0.243980	0.013142	-0.017714	-2.131564	0.268680	0.256521	0.251833	0.010036	0.004572	0.875143	0.483739	
 1687526171.982753	1687526171.925976	26.670728	-39.198084	-1.640196	0.236926	0.236951	0.212775	0.033374	-0.014344	-2.129869	0.221806	0.223775	0.219283	0.018071	-0.001813	0.874671	0.484377	
 1687526172.389402	1687526172.329550	26.617178	-39.123098	-1.635713	0.290403	0.290395	0.241825	0.023992	-0.023257	-2.130223	0.293081	0.248519	0.249681	0.016126	0.004362	0.874788	0.484217	
 1687526172.696274	1687526172.631406	26.558056	-39.059687	-1.640929	0.238300	0.238310	0.213548	0.066857	-0.011169	-2.130667	0.237511	0.230679	0.220156	0.031945	-0.011300	0.874538	0.483771	
 1687526172.999752	1687526172.933797	26.484186	-38.999936	-1.635004	0.238464	0.238401	0.213513	0.014835	-0.029663	-2.123309	0.379534	0.215767	0.220014	0.013705	0.009334	0.873097	0.487265	
 1687526173.304930	1687526173.237191	26.417060	-38.921622	-1.610108	0.236813	0.236807	0.212540	0.031533	-0.019742	-2.140240	0.221867	0.239438	0.218938	0.018568	0.001091	0.877181	0.479800	
 1687526173.612783	1687526173.541718	26.338312	-38.843996	-1.590300	0.238062	0.238054	0.213039	0.032109	-0.023185	-2.117752	0.251264	0.223605	0.219440	0.019673	0.002242	0.871726	0.489594	
 1687526173.918336	1687526173.844209	26.276124	-38.760362	-1.572909	0.238479	0.238489	0.213437	0.023180	-0.022965	-2.152158	0.251130	0.227360	0.219820	0.015651	0.004603	0.880049	0.474603	
 1687526174.326750	1687526174.249162	26.211310	-38.688685	-1.562889	0.291965	0.291998	0.242113	0.017931	-0.025833	-2.132036	0.264243	0.258291	0.249698	0.014093	0.006969	0.875229	0.483452	
 1687526174.633803	1687526174.551548	26.162117	-38.621387	-1.557499	0.240194	0.240215	0.215157	0.019065	-0.028097	-2.141999	0.227828	0.234546	0.221388	0.015098	0.007761	0.877618	0.479061	
 1687526174.937291	1687526174.853570	26.119929	-38.560391	-1.556926	0.237414	0.237453	0.213044	0.018256	-0.030509	-2.125177	0.226815	0.235616	0.219355	0.015396	0.008885	0.873548	0.486414	
 1687526175.345175	1687526175.256558	26.073979	-38.500872	-1.555198	0.292195	0.292186	0.242225	0.014521	-0.038184	-2.117644	0.256635	0.272420	0.249950	0.015680	0.013086	0.871665	0.489676	
 1687526175.648582	1687526175.559116	26.024117	-38.443011	-1.547782	0.239426	0.239428	0.214263	0.024818	-0.042176	-2.117508	0.222919	0.259341	0.220824	0.021146	0.012302	0.871613	0.489584	
 1687526175.953968	1687526175.861724	25.971943	-38.382572	-1.536960	0.237152	0.237142	0.212601	0.023805	-0.041911	-2.115180	0.233775	0.264099	0.219159	0.020654	0.012411	0.871044	0.490613	
 1687526176.259246	1687526176.163077	25.922869	-38.314293	-1.522725	0.232863	0.232853	0.209801	0.024427	-0.039235	-2.117422	0.229529	0.261332	0.216232	0.020256	0.011116	0.871609	0.489657	
 1687526176.563782	1687526176.567658	25.875064	-38.230190	-1.512454	0.232569	0.232533	0.209691	0.018036	-0.046541	-2.116991	0.230337	0.253551	0.216067	0.019263	0.015861	0.871450	0.489849	
 1687526176.869247	1687526176.869442	25.816277	-38.159833	-1.515442	0.237842	0.237843	0.213089	0.033172	-0.033100	-2.088547	0.224735	0.280254	0.219527	0.022652	0.005972	0.864460	0.502155	
 1687526177.272766	1687526177.272936	25.780098	-38.068304	-1.516840	0.290920	0.290780	0.241652	0.012470	-0.031760	-2.154335	0.287374	0.275136	0.249291	0.013014	0.011030	0.880538	0.473668	
 1687526177.576453	1687526177.575374	25.729801	-37.988444	-1.513181	0.237000	0.237002	0.213000	0.026700	-0.028821	-2.120553	0.220185	0.243825	0.219371	0.018687	0.006049	0.872416	0.488369	
 1687526177.880924	1687526177.878469	25.686051	-37.906175	-1.517368	0.235800	0.235730	0.212142	0.033008	-0.036200	-2.165183	0.239052	0.235628	0.218405	0.023061	0.008243	0.883051	0.468637	
 1687526178.286903	1687526178.282407	25.621830	-37.826537	-1.518644	0.290076	0.290015	0.241091	0.016108	-0.019661	-2.124698	0.280543	0.278410	0.248429	0.011820	0.004666	0.873469	0.486713	
 1687526178.591909	1687526178.584672	25.558298	-37.733060	-1.519692	0.238666	0.238597	0.214013	0.031143	-0.015862	-2.153314	0.225074	0.224876	0.220424	0.017469	-0.000403	0.880301	0.474093	
 1687526178.895387	1687526178.886390	25.499927	-37.643283	-1.526107	0.235806	0.235750	0.211833	0.027234	-0.016735	-2.134675	0.247966	0.218147	0.218221	0.015963	0.000759	0.875862	0.482297	
 1687526179.299556	1687526179.289521	25.446671	-37.550475	-1.531747	0.290452	0.290381	0.241468	0.022285	-0.012366	-2.139672	0.273480	0.249774	0.249139	0.012742	0.000071	0.877084	0.480169	
 1687526179.703775	1687526179.690426	25.389152	-37.445004	-1.532469	0.296167	0.296103	0.244636	0.025437	-0.017682	-2.123480	0.268867	0.250074	0.252384	0.015413	0.001521	0.873155	0.487197	
 1687526180.010402	1687526180.010112	25.334211	-37.344858	-1.531050	0.238120	0.238119	0.213644	0.028885	-0.005789	-2.135138	0.238860	0.222086	0.220168	0.014047	-0.004430	0.875956	0.482166	
 1687526180.414321	1687526180.415398	25.278276	-37.233747	-1.533211	0.294898	0.294877	0.243827	0.024684	-0.005728	-2.129811	0.278225	0.245952	0.251656	0.012183	-0.003475	0.874690	0.484517	
 1687526180.718108	1687526180.717775	25.229840	-37.144400	-1.533103	0.238554	0.238544	0.213781	0.021564	-0.013555	-2.134003	0.238308	0.215725	0.220319	0.012713	0.000730	0.875721	0.482649	
 1687526181.025697	1687526181.019707	25.178010	-37.066021	-1.533625	0.237216	0.237271	0.212671	0.059990	0.002855	-2.117806	0.231213	0.217871	0.219130	0.025448	-0.015934	0.871405	0.489645	
 1687526181.335648	1687526181.320816	25.117162	-36.971920	-1.531381	0.241212	0.241109	0.214976	0.028609	-0.014177	-2.145415	0.333436	0.218814	0.221330	0.015952	-0.000607	0.878434	0.477597	
 1687526181.739063	1687526181.723549	25.062900	-36.877199	-1.516847	0.293040	0.292954	0.242648	-0.000592	-0.011225	-2.166726	0.277318	0.248417	0.250331	0.002367	0.005097	0.883523	0.468354	
 1687526182.144881	1687526182.128159	24.989219	-36.783472	-1.514829	0.291193	0.291372	0.242476	0.014337	-0.012176	-2.144999	0.247098	0.248221	0.250056	0.009206	0.001922	0.878380	0.477871	
 1687526182.447694	1687526182.430186	24.927868	-36.696961	-1.509146	0.231882	0.231912	0.209364	0.028455	-0.014374	-2.158166	0.219524	0.214183	0.215638	0.015934	-0.000382	0.881462	0.471987	
 1687526182.751384	1687526182.733042	24.870398	-36.617199	-1.505685	0.236172	0.236205	0.212116	0.027210	-0.022331	-2.141139	0.242725	0.217436	0.218548	0.017291	0.003272	0.877411	0.479417	
 1687526183.059451	1687526183.035703	24.818926	-36.543211	-1.498187	0.236589	0.236608	0.212316	0.028913	-0.022337	-2.143435	0.237689	0.224121	0.218713	0.018036	0.002886	0.877954	0.478396	
 1687526183.466641	1687526183.437870	24.759995	-36.460397	-1.496990	0.294399	0.294359	0.243158	0.018354	-0.015307	-2.143416	0.277049	0.257202	0.250907	0.011720	0.002327	0.877990	0.478530	
 1687526183.769799	1687526183.739727	24.699275	-36.382121	-1.500151	0.235794	0.235797	0.211974	0.029458	-0.017201	-2.148181	0.226366	0.218804	0.218382	0.017046	0.000542	0.879090	0.476351	
 1687526184.073280	1687526184.042486	24.631973	-36.305827	-1.502092	0.239077	0.239071	0.213959	0.026332	-0.017905	-2.150441	0.245328	0.221165	0.220474	0.015838	0.001614	0.879640	0.475374	
 1687526184.376375	1687526184.345893	24.572872	-36.236898	-1.501624	0.234742	0.234740	0.211027	0.030048	-0.022109	-2.149864	0.237350	0.219388	0.217379	0.018472	0.002574	0.879484	0.475563	
 1687526184.679666	1687526184.649654	24.519758	-36.169538	-1.496199	0.237227	0.237227	0.212595	0.026136	-0.022726	-2.144334	0.245324	0.224764	0.218990	0.016909	0.003730	0.878178	0.478020	
 1687526184.982599	1687526184.951360	24.472187	-36.105181	-1.486462	0.235104	0.235102	0.211188	0.024483	-0.026371	-2.136492	0.235959	0.224300	0.217524	0.017077	0.005659	0.876293	0.481443	
 1687526185.388129	1687526185.354129	24.418053	-36.037001	-1.473560	0.287547	0.287527	0.240124	0.021014	-0.021330	-2.146485	0.263984	0.259993	0.247661	0.014322	0.004357	0.878708	0.477126	
 1687526185.692463	1687526185.655380	24.365569	-35.967371	-1.461765	0.242113	0.242106	0.216288	0.025744	-0.018703	-2.147864	0.234161	0.229157	0.222812	0.015772	0.002085	0.879028	0.476505	
 1687526186.096301	1687526186.058523	24.307361	-35.901439	-1.462135	0.290319	0.290279	0.241907	0.018906	-0.021617	-2.147392	0.269790	0.252051	0.249629	0.013462	0.004992	0.878927	0.476740	
 1687526186.500452	1687526186.460963	24.228531	-35.845034	-1.466607	0.292475	0.292472	0.243142	0.031722	-0.022975	-2.097909	0.260270	0.258677	0.250915	0.019474	0.002052	0.866827	0.498224	
 1687526186.804054	1687526186.762377	24.171511	-35.734539	-1.467418	0.239418	0.239382	0.214367	0.025056	-0.012815	-2.179791	0.249580	0.226519	0.220805	0.014070	-0.000115	0.886528	0.462461	
 1687526187.209892	1687526187.167763	24.127671	-35.628794	-1.456237	0.294022	0.294010	0.243515	0.010950	-0.004706	-2.135798	0.272142	0.248855	0.251346	0.005931	-0.000577	0.876181	0.481946	
 1687526187.515895	1687526187.469051	24.073827	-35.535502	-1.461965	0.238168	0.238203	0.213367	0.032998	-0.007940	-2.129548	0.221599	0.215333	0.219945	0.016355	-0.004525	0.874585	0.484575	
 1687526187.820993	1687526187.772074	24.030336	-35.428762	-1.453905	0.238375	0.238377	0.213292	0.011842	-0.008156	-2.146838	0.256288	0.215461	0.219843	0.007149	0.000759	0.878826	0.477089	
 1687526188.125220	1687526188.073490	23.992109	-35.339669	-1.444959	0.232049	0.232064	0.209309	0.022816	-0.010370	-2.135758	0.218084	0.212325	0.215578	0.012494	-0.000956	0.876140	0.481894	
 1687526188.436280	1687526188.375510	23.953885	-35.244190	-1.433371	0.237696	0.237697	0.212887	0.009087	-0.013903	-2.149786	0.236285	0.216523	0.219332	0.007304	0.003952	0.879524	0.475782	
 1687526188.740056	1687526188.677686	23.899558	-35.146921	-1.438981	0.238504	0.238523	0.213233	0.030807	-0.012907	-2.137674	0.219779	0.220297	0.219730	0.016607	-0.001754	0.876567	0.480990	
 1687526189.144343	1687526189.081693	23.838584	-35.039581	-1.442765	0.292223	0.292205	0.241863	0.017622	-0.009247	-2.145388	0.283357	0.246711	0.249592	0.009949	-0.000148	0.878467	0.477700	
 1687526189.449193	1687526189.384180	23.783841	-34.950394	-1.439753	0.237768	0.237788	0.213343	0.004977	-0.019095	-2.117297	0.228756	0.216695	0.219858	0.006848	0.007103	0.871663	0.490006	
 1687526189.755481	1687526189.685858	23.718026	-34.859666	-1.423410	0.237106	0.237140	0.212790	0.022139	-0.013696	-2.123371	0.217272	0.225766	0.219314	0.013003	0.000584	0.873141	0.487293	
 1687526190.060044	1687526189.987832	23.654705	-34.747642	-1.426289	0.237101	0.237107	0.212439	0.018384	-0.018783	-2.133568	0.232083	0.217649	0.218981	0.012584	0.003784	0.875618	0.482826	
 1687526190.365741	1687526190.289618	23.598415	-34.653430	-1.424094	0.236027	0.236042	0.211714	0.024604	-0.019888	-2.127725	0.226184	0.221784	0.218086	0.015582	0.002721	0.874187	0.485331	
 1687526190.670795	1687526190.590210	23.552051	-34.550851	-1.396339	0.235250	0.235256	0.211530	-0.014043	-0.025737	-2.175533	0.235291	0.222076	0.217925	-0.000241	0.014656	0.885455	0.464495	
 1687526190.977081	1687526190.893165	23.499115	-34.452040	-1.392555	0.235683	0.235697	0.212032	0.022595	-0.021787	-2.144244	0.225520	0.233978	0.218429	0.015130	0.004163	0.878168	0.478095	
 1687526191.382265	1687526191.296399	23.422324	-34.350690	-1.397979	0.282877	0.282857	0.237880	0.012719	-0.030105	-2.133418	0.256838	0.249464	0.245173	0.012838	0.010108	0.875545	0.482860	
 1687526191.686521	1687526191.598106	23.356692	-34.257085	-1.395636	0.238370	0.238373	0.213659	0.029911	-0.027522	-2.139335	0.221157	0.237068	0.220030	0.019725	0.004883	0.876959	0.480136	
 1687526191.990923	1687526191.900538	23.280994	-34.173065	-1.395834	0.233295	0.233283	0.210215	0.032627	-0.033488	-2.121132	0.238818	0.226964	0.216557	0.022409	0.006643	0.872527	0.488006	
 1687526192.296625	1687526192.204129	23.211521	-34.089887	-1.388891	0.238957	0.238938	0.213861	0.036212	-0.027390	-2.130440	0.247325	0.238901	0.220308	0.022470	0.003212	0.874790	0.483970	
 1687526192.605387	1687526192.608986	23.151267	-33.994579	-1.384911	0.236004	0.235976	0.211990	0.035979	-0.029156	-2.121041	0.253620	0.227673	0.218325	0.022814	0.003933	0.872504	0.488058	
 1687526192.910063	1687526192.911075	23.105284	-33.915674	-1.380570	0.239392	0.239364	0.214094	0.025934	-0.032111	-2.108987	0.257730	0.233288	0.220504	0.019200	0.007560	0.869568	0.493382	
 1687526193.217981	1687526193.212608	23.058350	-33.845042	-1.370931	0.236203	0.236184	0.211949	0.019617	-0.043067	-2.111756	0.235316	0.237805	0.218342	0.019137	0.013910	0.870193	0.492142	
 1687526193.521571	1687526193.515853	23.016251	-33.778306	-1.359282	0.236650	0.236646	0.212258	0.018189	-0.040701	-2.126262	0.225418	0.261937	0.218669	0.017838	0.013362	0.873755	0.485856	
 1687526193.825483	1687526193.818064	22.976677	-33.697400	-1.343472	0.236188	0.236190	0.212112	0.012538	-0.034586	-2.135823	0.223841	0.256752	0.218533	0.013826	0.012130	0.876100	0.481779	
 1687526194.128505	1687526194.120945	22.943681	-33.637607	-1.337715	0.234261	0.234261	0.210983	0.007805	-0.032276	-2.140590	0.218545	0.246684	0.217295	0.011167	0.012285	0.877251	0.479744	
 1687526194.436320	1687526194.424100	22.908243	-33.585964	-1.335227	0.234011	0.234001	0.210587	0.005146	-0.035336	-2.156177	0.215856	0.243024	0.216943	0.010623	0.014349	0.880936	0.472898	
 1687526194.739609	1687526194.727501	22.873983	-33.538893	-1.330550	0.237901	0.237896	0.213086	0.009806	-0.031585	-2.171977	0.217785	0.253991	0.219551	0.011697	0.011687	0.884680	0.465906	
 1687526195.146189	1687526195.130632	22.838114	-33.485859	-1.324054	0.290131	0.290099	0.241271	0.009730	-0.026500	-2.176208	0.248370	0.277176	0.248966	0.010459	0.009478	0.885690	0.464062	
 1687526195.449176	1687526195.432359	22.812845	-33.458242	-1.314623	0.233936	0.233913	0.210948	0.002261	-0.032145	-2.175453	0.217400	0.234676	0.217417	0.008466	0.013708	0.885467	0.464424	
 1687526195.755085	1687526195.735896	22.790792	-33.441619	-1.310165	0.234248	0.234233	0.210913	0.009424	-0.030391	-2.181518	0.215565	0.247441	0.217395	0.011196	0.011302	0.886898	0.461690	
 1687526196.159993	1687526196.139505	22.771207	-33.420074	-1.304054	0.289605	0.289553	0.241135	0.013412	-0.027909	-2.187073	0.248128	0.275997	0.248920	0.012365	0.009315	0.888194	0.459209	
 1687526196.563521	1687526196.542468	22.752641	-33.408363	-1.296550	0.294309	0.294234	0.243938	-0.000144	-0.043568	-2.144597	0.254403	0.274005	0.251971	0.010351	0.019166	0.878093	0.477995	
 1687526196.969927	1687526196.945670	22.762555	-33.399696	-1.302225	0.289240	0.289200	0.241958	0.005970	-0.035028	-2.190033	0.248029	0.319666	0.249980	0.010674	0.014201	0.888819	0.457913	
 1687526197.375050	1687526197.348768	22.749879	-33.375440	-1.310010	0.297789	0.297689	0.245391	0.017366	-0.042582	-2.174571	0.250877	0.290470	0.253554	0.017583	0.014812	0.885220	0.464604	
 1687526197.682093	1687526197.650808	22.758282	-33.366021	-1.307536	0.238107	0.238158	0.213832	0.005720	-0.032366	-2.173072	0.224064	0.264480	0.220171	0.010065	0.012990	0.884922	0.465450	
 1687526197.988595	1687526197.953007	22.763692	-33.366516	-1.311866	0.241422	0.241424	0.215606	0.012501	-0.026924	-2.176978	0.220183	0.243727	0.221789	0.011781	0.009027	0.885869	0.463699	
 1687526198.391873	1687526198.355982	22.774568	-33.335471	-1.314416	0.294258	0.294194	0.243101	0.006714	-0.025505	-2.181521	0.251219	0.261592	0.250603	0.008866	0.009761	0.886921	0.461733	
 1687526198.699808	1687526198.658487	22.794770	-33.339217	-1.319583	0.238446	0.238480	0.214308	0.009545	-0.020230	-2.187819	0.218398	0.228323	0.219745	0.008882	0.006796	0.888395	0.458944	
 1687526199.006764	1687526198.960817	22.813330	-33.343598	-1.320802	0.237991	0.238022	0.213531	0.007596	-0.021314	-2.187226	0.219052	0.221728	0.218823	0.008268	0.007722	0.888254	0.459213	
 1687526199.412681	1687526199.363909	22.824146	-33.309068	-1.319362	0.286469	0.286496	0.240150	0.011813	-0.018026	-2.187313	0.245924	0.249850	0.246894	0.009385	0.005294	0.888285	0.459166	
 1687526199.715947	1687526199.665241	22.839310	-33.310696	-1.327257	0.238727	0.238791	0.214999	0.004567	-0.014725	-2.190897	0.220738	0.220441	0.219897	0.005399	0.005501	0.889115	0.457619	
 1687526200.022961	1687526199.968566	22.853652	-33.314758	-1.341364	0.235366	0.235525	0.212111	0.005025	-0.016834	-2.187575	0.216414	0.216459	0.216804	0.006096	0.006324	0.888348	0.459088	
 1687526200.431264	1687526200.371769	22.858619	-33.293160	-1.349397	0.295019	0.295113	0.243382	0.011423	-0.021400	-2.187859	0.248931	0.249874	0.250117	0.009985	0.006884	0.888400	0.458910	
 1687526200.736769	1687526200.674203	22.870913	-33.316395	-1.345023	0.239794	0.239790	0.215279	0.009293	-0.018866	-2.188614	0.221163	0.223671	0.220452	0.008455	0.006251	0.888582	0.458598	
 1687526201.041883	1687526200.977093	22.890168	-33.337191	-1.340624	0.235558	0.235623	0.212291	0.005994	-0.020618	-2.181694	0.217919	0.219937	0.217201	0.007418	0.007760	0.886981	0.461680	
 1687526201.448046	1687526201.382347	22.906084	-33.321165	-1.343335	0.294112	0.294100	0.243209	0.013078	-0.025523	-2.193885	0.249059	0.255362	0.250249	0.011641	0.008371	0.889763	0.456198	
 1687526201.756363	1687526201.684812	22.925178	-33.363341	-1.349241	0.241011	0.240916	0.216026	0.009392	-0.027727	-2.199753	0.223093	0.231626	0.221148	0.010474	0.010224	0.891085	0.453599	
 1687526202.160193	1687526202.087825	22.931938	-33.390074	-1.353091	0.295398	0.295411	0.243837	0.014134	-0.023769	-2.186871	0.250735	0.268053	0.250452	0.011737	0.007309	0.888164	0.459318	
 1687526202.567384	1687526202.490509	22.935817	-33.428110	-1.357207	0.291170	0.291179	0.242626	0.008768	-0.023304	-2.176697	0.253170	0.260955	0.250027	0.009289	0.008288	0.885817	0.463868	
 1687526202.870812	1687526202.792299	22.941599	-33.483391	-1.365589	0.239532	0.239604	0.214703	0.009213	-0.026569	-2.174320	0.220375	0.231958	0.220521	0.010255	0.009619	0.885251	0.464901	
 1687526203.276829	1687526203.194903	22.948059	-33.538457	-1.365689	0.292718	0.292780	0.242592	0.012364	-0.020675	-2.169772	0.249659	0.269497	0.250048	0.010294	0.006254	0.884216	0.466923	
 1687526203.687084	1687526203.598550	22.954283	-33.576608	-1.361488	0.292916	0.292961	0.243170	0.013848	-0.018786	-2.169589	0.253116	0.259640	0.250868	0.010509	0.005071	0.884178	0.467005	
 1687526203.994490	1687526203.923469	22.968448	-33.622402	-1.360379	0.242254	0.242289	0.216316	0.014177	-0.020402	-2.167453	0.226785	0.228756	0.222558	0.011038	0.005697	0.883674	0.467938	
 1687526204.400245	1687526204.326568	22.975516	-33.655455	-1.353370	0.292124	0.292110	0.242334	0.028305	-0.024988	-2.176660	0.254571	0.259015	0.249864	0.018332	0.004501	0.885777	0.463726	
 1687526204.706671	1687526204.628230	22.985497	-33.696532	-1.343817	0.239691	0.239730	0.214684	0.026586	-0.024675	-2.176129	0.249356	0.234386	0.220898	0.017499	0.004757	0.885661	0.463979	
 1687526205.012981	1687526204.931052	22.996222	-33.734477	-1.340262	0.230366	0.230416	0.208356	0.031978	-0.021975	-2.173877	0.238350	0.227415	0.214329	0.019263	0.002287	0.885122	0.464954	
 1687526205.419715	1687526205.335263	22.999285	-33.757103	-1.340619	0.292046	0.292016	0.242057	0.037338	-0.020945	-2.172285	0.291993	0.258302	0.249624	0.021395	0.000568	0.884725	0.465623	
 1687526205.727905	1687526205.639281	22.998566	-33.799607	-1.339994	0.240134	0.240175	0.214899	0.035966	-0.024180	-2.166308	0.277661	0.227323	0.221091	0.021549	0.002254	0.883334	0.468242	
 1687526206.037059	1687526205.941119	22.995497	-33.838802	-1.331771	0.237724	0.237783	0.213005	0.033078	-0.018625	-2.157881	0.268188	0.229907	0.219264	0.018975	0.000397	0.881372	0.472042	
