t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687529557.849088	1687529557.808327	1.799725	-31.197541	-2.719683	0.301699	0.301242	0.247222	-0.044310	-0.087357	1.000617	0.360142	0.830130	0.254278	0.048920	-0.001521	-0.479970	0.875919	
 1687529558.254326	1687529558.210366	1.836859	-31.277485	-2.728327	0.299347	0.298791	0.246280	-0.039711	-0.085400	0.988969	0.422047	0.836963	0.253376	0.046980	-0.002795	-0.474798	0.878836	
 1687529558.664244	1687529558.613335	1.889894	-31.344370	-2.730801	0.297849	0.297283	0.245893	-0.044620	-0.083658	1.008212	0.373346	0.740271	0.252675	0.047372	-0.000678	-0.483299	0.874172	
 1687529559.070658	1687529559.017675	1.937335	-31.419701	-2.731773	0.297398	0.296691	0.245688	-0.042307	-0.083410	0.987003	0.396041	0.692652	0.252426	0.046721	-0.001134	-0.473971	0.879299	
 1687529559.475139	1687529559.420231	1.973348	-31.490589	-2.731419	0.297764	0.297152	0.245807	-0.042892	-0.085752	0.993496	0.390160	0.713922	0.252597	0.047884	-0.001587	-0.476830	0.877689	
 1687529559.881135	1687529559.825887	2.017334	-31.561503	-2.733290	0.297156	0.296690	0.245582	-0.040908	-0.083586	1.002302	0.376598	0.672773	0.252430	0.046453	-0.002147	-0.480665	0.875670	
 1687529560.285363	1687529560.229501	2.048173	-31.643479	-2.732938	0.298990	0.298472	0.246256	-0.061532	-0.097354	0.997920	0.376299	0.683017	0.253191	0.057407	0.003706	-0.479034	0.875909	
 1687529560.692530	1687529560.632682	2.087720	-31.739077	-2.736824	0.297467	0.297109	0.245631	-0.023760	-0.085747	1.012419	0.478130	0.733797	0.252900	0.043237	-0.010400	-0.484831	0.873477	
 1687529561.098974	1687529561.035246	2.132844	-31.830209	-2.739880	0.300806	0.300802	0.247293	-0.039014	-0.083487	1.012881	0.299246	0.703339	0.254209	0.045939	-0.003196	-0.485265	0.873154	
 1687529561.504779	1687529561.438276	2.168035	-31.902838	-2.739302	0.300128	0.299733	0.246836	-0.041887	-0.087163	1.003226	0.368704	0.680041	0.253977	0.048252	-0.002600	-0.481078	0.875345	
 1687529561.908596	1687529561.841324	2.212598	-31.976312	-2.741031	0.293878	0.293440	0.244222	-0.043387	-0.086452	1.006798	0.365504	0.647881	0.251226	0.048297	-0.001858	-0.482663	0.874472	
 1687529562.313599	1687529562.244744	2.259608	-32.044938	-2.745252	0.298227	0.297867	0.245896	-0.041346	-0.087739	1.024213	0.381268	0.663063	0.253034	0.048341	-0.003483	-0.490229	0.870245	
 1687529562.717882	1687529562.632086	2.296694	-32.122886	-2.748175	0.298468	0.298150	0.246015	-0.042957	-0.088270	1.009631	0.378321	0.696780	0.253251	0.048985	-0.002554	-0.483893	0.873751	
 1687529563.125361	1687529563.035164	2.345835	-32.210235	-2.750957	0.297849	0.297370	0.245807	-0.045810	-0.092728	1.018666	0.389527	0.710190	0.253059	0.051609	-0.002618	-0.487870	0.871385	
 1687529563.532783	1687529563.440127	2.385614	-32.288142	-2.754992	0.296689	0.296177	0.245185	-0.045495	-0.094845	1.011032	0.416899	0.784450	0.252550	0.052467	-0.003072	-0.484533	0.873193	
 1687529563.938612	1687529563.944442	2.432474	-32.363669	-2.757494	0.296282	0.295805	0.245105	-0.044440	-0.094417	1.016181	0.393612	0.728807	0.252338	0.052016	-0.003563	-0.486764	0.871976	
 1687529564.347880	1687529564.346247	2.478139	-32.446005	-2.760307	0.299218	0.298826	0.246382	-0.049417	-0.094273	1.021915	0.392263	0.735870	0.253658	0.053156	-0.001508	-0.489336	0.870473	
 1687529564.752950	1687529564.749230	2.518591	-32.528972	-2.765387	0.296827	0.296425	0.245264	-0.046115	-0.096250	1.023371	0.430731	0.760296	0.252581	0.053210	-0.003470	-0.489918	0.870136	
 1687529565.258109	1687529565.252497	2.565945	-32.624977	-2.768645	0.335303	0.334556	0.259324	-0.046051	-0.097780	1.026226	0.434399	0.827362	0.267274	0.053854	-0.003949	-0.491156	0.869397	
 1687529565.666910	1687529565.657360	2.616224	-32.719120	-2.767582	0.300563	0.300088	0.247494	-0.043523	-0.096846	1.020051	0.414026	0.802867	0.255044	0.052844	-0.004657	-0.488431	0.870988	
 1687529566.170559	1687529566.161392	2.670101	-32.803747	-2.765999	0.335389	0.334640	0.259726	-0.046363	-0.099017	1.021378	0.422747	0.851470	0.267871	0.054478	-0.003985	-0.489049	0.870544	
 1687529566.576252	1687529566.564120	2.733560	-32.893699	-2.768314	0.299834	0.299472	0.247328	-0.046337	-0.098875	1.025609	0.419077	0.827842	0.254957	0.054401	-0.004077	-0.490890	0.869512	
 1687529566.979192	1687529566.966291	2.786932	-32.981674	-2.777252	0.300983	0.300646	0.247381	-0.049857	-0.102303	1.029281	0.418762	0.820477	0.254923	0.056746	-0.003490	-0.492535	0.868434	
 1687529567.386887	1687529567.369167	2.847022	-33.076293	-2.785561	0.294389	0.293886	0.244423	-0.048453	-0.104681	1.045859	0.393783	0.696035	0.251530	0.057393	-0.005162	-0.499688	0.864287	
 1687529567.798152	1687529567.772718	2.891164	-33.165450	-2.786182	0.299870	0.299216	0.246551	-0.044390	-0.103898	1.032682	0.394669	0.727352	0.253766	0.056087	-0.006356	-0.493916	0.867676	
 1687529568.201986	1687529568.175311	2.944520	-33.258597	-2.786573	0.296412	0.295857	0.245311	-0.044074	-0.104261	1.042334	0.363409	0.675976	0.252329	0.056134	-0.006853	-0.498091	0.865279	
 1687529568.605418	1687529568.558970	3.005479	-33.346391	-2.791473	0.297933	0.297518	0.245681	-0.045831	-0.101676	1.033016	0.363350	0.676398	0.252661	0.055476	-0.005190	-0.494092	0.867623	
 1687529569.008646	1687529568.961816	3.058244	-33.426148	-2.798904	0.292641	0.292214	0.243541	-0.044079	-0.103597	1.028466	0.370427	0.654907	0.250585	0.055893	-0.006298	-0.492082	0.868730	
 1687529569.415972	1687529569.365227	3.116922	-33.515492	-2.802946	0.296985	0.296540	0.245698	-0.043283	-0.103383	1.032755	0.343698	0.578502	0.252329	0.055591	-0.006711	-0.493931	0.867697	
 1687529569.820260	1687529569.768593	3.179754	-33.609186	-2.800190	0.297592	0.296988	0.245723	-0.043403	-0.103578	1.031778	0.346459	0.594982	0.252502	0.055708	-0.006680	-0.493508	0.867930	
 1687529570.233842	1687529570.170230	3.229961	-33.687344	-2.797254	0.293566	0.292926	0.243998	-0.041228	-0.105034	1.028125	0.355708	0.631272	0.250849	0.055820	-0.007883	-0.491879	0.868837	
 1687529570.637600	1687529570.573419	3.290544	-33.782585	-2.793148	0.299415	0.298893	0.246615	-0.047568	-0.103803	1.030927	0.354321	0.661486	0.253666	0.056832	-0.004902	-0.493209	0.868039	
 1687529571.043292	1687529570.976554	3.343550	-33.866464	-2.796338	0.298455	0.297829	0.246172	-0.046421	-0.099476	1.036419	0.392355	0.687889	0.253228	0.054660	-0.004483	-0.495582	0.866828	
 1687529571.450121	1687529571.380394	3.401388	-33.967273	-2.796544	0.297362	0.296621	0.245775	-0.047281	-0.100657	1.036697	0.389246	0.666790	0.252724	0.055383	-0.004410	-0.495713	0.866707	
 1687529571.854085	1687529571.783662	3.454740	-34.063448	-2.797829	0.300081	0.299331	0.246864	-0.043027	-0.099995	1.040531	0.402609	0.702415	0.253952	0.054034	-0.006196	-0.497307	0.865868	
 1687529572.260223	1687529572.187599	3.496544	-34.145363	-2.796949	0.295049	0.294428	0.244668	-0.039902	-0.100714	1.038021	0.389214	0.731870	0.251784	0.053581	-0.007662	-0.496166	0.866539	
 1687529572.666982	1687529572.590453	3.553851	-34.239825	-2.791927	0.298067	0.297570	0.245972	-0.058780	-0.110716	1.043699	0.374478	0.740306	0.253293	0.062571	-0.002134	-0.498915	0.864386	
 1687529573.071399	1687529572.996071	3.617249	-34.338429	-2.800432	0.292297	0.291889	0.243313	-0.018930	-0.101639	1.036941	0.471881	0.792406	0.250695	0.048804	-0.016961	-0.495308	0.867180	
 1687529573.478576	1687529573.399214	3.675583	-34.415264	-2.794968	0.297044	0.296970	0.245940	-0.028883	-0.104218	1.044370	0.293829	0.806291	0.252884	0.052332	-0.013477	-0.498698	0.865089	
 1687529573.884771	1687529573.808184	3.742490	-34.504155	-2.803330	0.301827	0.302054	0.247359	-0.010995	-0.095223	1.071317	0.330945	0.807448	0.254751	0.043729	-0.019570	-0.510046	0.858812	
 1687529574.291584	1687529574.211005	3.789213	-34.597606	-2.794679	0.291712	0.291300	0.243574	-0.039579	-0.108141	1.024450	0.267681	0.739182	0.250408	0.056783	-0.009260	-0.490238	0.869688	
 1687529574.697219	1687529574.689817	3.851890	-34.693817	-2.802996	0.296704	0.295961	0.245367	-0.046765	-0.105055	1.046599	0.375575	0.817589	0.252671	0.057133	-0.006008	-0.499978	0.864130	
 1687529575.100584	1687529575.094243	3.921412	-34.783610	-2.811397	0.298672	0.297870	0.245976	-0.034192	-0.104555	1.015513	0.419764	0.805321	0.253306	0.053955	-0.010485	-0.486263	0.872082	
 1687529575.504437	1687529575.500215	3.975244	-34.866481	-2.811944	0.298301	0.297545	0.246305	-0.034540	-0.104670	1.016364	0.360243	0.849278	0.253503	0.054085	-0.010384	-0.486640	0.871865	
 1687529575.907246	1687529575.905678	4.035517	-34.975210	-2.818052	0.298501	0.297964	0.246147	-0.033821	-0.100509	1.027865	0.360056	0.841572	0.253615	0.052040	-0.009985	-0.491654	0.869177	
 1687529576.319217	1687529576.309233	4.104901	-35.087431	-2.819224	0.289500	0.288854	0.242221	-0.035144	-0.104680	1.038657	0.352810	0.805477	0.249378	0.054120	-0.010727	-0.496339	0.866374	
 1687529576.724252	1687529576.711285	4.166674	-35.181630	-2.822896	0.303102	0.302249	0.248053	-0.040977	-0.104771	1.039708	0.366167	0.847570	0.255532	0.055597	-0.008249	-0.496899	0.865986	
 1687529577.127861	1687529577.113894	4.231622	-35.284093	-2.829767	0.297522	0.296650	0.245806	-0.036483	-0.106719	1.035295	0.394132	0.840745	0.253187	0.055352	-0.010559	-0.494896	0.867123	
 1687529577.531544	1687529577.516732	4.283911	-35.365936	-2.836164	0.299129	0.298286	0.246426	-0.036744	-0.107417	1.047669	0.374667	0.883278	0.253767	0.055652	-0.010963	-0.500252	0.864020	
 1687529577.936725	1687529577.919733	4.337334	-35.469150	-2.839873	0.296187	0.295622	0.245165	-0.030464	-0.110076	1.023224	0.367960	0.849804	0.252648	0.055407	-0.013668	-0.489516	0.870125	
 1687529578.342810	1687529578.323213	4.397738	-35.577808	-2.839627	0.297201	0.296626	0.245683	-0.045485	-0.103707	1.048927	0.339763	0.893888	0.253009	0.056224	-0.006290	-0.500967	0.863615	
 1687529578.747114	1687529578.729401	4.448819	-35.671331	-2.840581	0.300938	0.299953	0.247203	-0.039132	-0.103591	1.065136	0.425576	0.841064	0.254612	0.054514	-0.009450	-0.507842	0.859672	
 1687529579.151595	1687529579.132649	4.525824	-35.771625	-2.845385	0.298528	0.297947	0.246497	-0.045311	-0.097387	1.126909	0.380873	0.811390	0.253593	0.053224	-0.006862	-0.534272	0.843607	
 1687529579.559147	1687529579.534595	4.559392	-35.890251	-2.839018	0.298548	0.297620	0.246325	-0.037424	-0.110563	0.990715	0.422218	0.763656	0.253694	0.057484	-0.009823	-0.475447	0.877810	
 1687529579.963348	1687529579.938133	4.630761	-35.993071	-2.844224	0.298714	0.297897	0.246322	-0.057613	-0.108874	1.071135	0.369209	0.867106	0.253718	0.061449	-0.003023	-0.510709	0.857549	
 1687529580.368120	1687529580.341056	4.703642	-36.091857	-2.853661	0.299268	0.298538	0.246251	-0.031339	-0.112622	0.987874	0.485388	0.821602	0.253809	0.056965	-0.012906	-0.474063	0.878552	
 1687529580.777043	1687529580.752308	4.767434	-36.173589	-2.857563	0.293431	0.292945	0.244067	-0.041208	-0.115615	1.035176	0.341315	0.906173	0.251221	0.060374	-0.010707	-0.494888	0.866791	
 1687529581.183325	1687529581.155025	4.830957	-36.272710	-2.854898	0.298877	0.298414	0.246201	-0.029836	-0.119121	0.974135	0.386100	0.890345	0.253950	0.059567	-0.014698	-0.467939	0.881628	
 1687529581.587266	1687529581.558277	4.914541	-36.371311	-2.863761	0.299316	0.298901	0.246733	-0.040609	-0.104038	1.091636	0.333774	0.943236	0.253909	0.054957	-0.009657	-0.519211	0.852823	
 1687529581.991023	1687529581.962217	4.962633	-36.472262	-2.860019	0.295361	0.294516	0.244824	-0.048593	-0.112700	1.031235	0.388144	0.813878	0.252015	0.060943	-0.006659	-0.493335	0.867676	
 1687529582.395646	1687529582.366479	5.015908	-36.590518	-2.856375	0.298872	0.297751	0.246527	-0.050795	-0.109034	1.066356	0.428612	0.870259	0.253703	0.059800	-0.005849	-0.508546	0.858936	
 1687529582.799745	1687529582.768704	5.070542	-36.675563	-2.853848	0.300004	0.298700	0.246933	-0.051304	-0.108598	1.041327	0.448859	0.848756	0.254065	0.059806	-0.004771	-0.497767	0.865233	
 1687529583.204443	1687529583.173006	5.128484	-36.772895	-2.854430	0.298402	0.297319	0.246320	-0.044077	-0.107437	1.035386	0.437929	0.804719	0.253501	0.057535	-0.007443	-0.495071	0.866913	
 1687529583.511890	1687529583.481426	5.174678	-36.846986	-2.855167	0.241889	0.241396	0.215886	-0.038593	-0.106675	1.039852	0.354549	0.723701	0.222108	0.055831	-0.009760	-0.496910	0.865949	
 1687529583.916373	1687529583.885746	5.229598	-36.934481	-2.855705	0.296552	0.295766	0.244956	-0.053766	-0.105448	1.042578	0.369231	0.798326	0.251978	0.059051	-0.002958	-0.498355	0.864955	
 1687529584.320280	1687529584.289737	5.289015	-37.020822	-2.851382	0.297762	0.296718	0.245974	-0.052073	-0.104225	1.040787	0.455151	0.784270	0.253146	0.058105	-0.003334	-0.497555	0.865478	
 1687529584.725651	1687529584.692648	5.333799	-37.092587	-2.856562	0.292355	0.291522	0.243648	-0.039887	-0.104664	1.042594	0.443550	0.774110	0.250871	0.055269	-0.008775	-0.498129	0.865295	
 1687529585.129581	1687529585.095302	5.384545	-37.186301	-2.864240	0.289614	0.289249	0.242487	-0.026957	-0.103074	1.044901	0.371636	0.770312	0.249713	0.051355	-0.014039	-0.498899	0.865023	
 1687529585.535670	1687529585.501904	5.434433	-37.269152	-2.869307	0.298200	0.297987	0.246180	-0.033212	-0.107411	1.047318	0.322356	0.796536	0.253536	0.054771	-0.012479	-0.500034	0.864182	
 1687529585.938742	1687529585.908525	5.491450	-37.371096	-2.873447	0.299804	0.299524	0.246803	-0.034595	-0.108487	1.045725	0.342037	0.776592	0.254387	0.055591	-0.012106	-0.499366	0.864521	
 1687529586.344808	1687529586.315496	5.558316	-37.485860	-2.878549	0.295193	0.294805	0.244814	-0.037609	-0.109265	1.052450	0.344675	0.775640	0.252394	0.056640	-0.011187	-0.502322	0.862751	
 1687529586.751214	1687529586.721636	5.619374	-37.584615	-2.886033	0.299444	0.298854	0.246568	-0.038526	-0.107118	1.054083	0.362657	0.794414	0.254172	0.055935	-0.010297	-0.503055	0.862381	
 1687529587.155051	1687529587.123893	5.688392	-37.701222	-2.895490	0.299393	0.298610	0.246590	-0.035225	-0.110141	1.057927	0.363510	0.759998	0.254097	0.056387	-0.012591	-0.504632	0.861399	
 1687529587.564935	1687529587.527956	5.755891	-37.813367	-2.903080	0.297429	0.296703	0.245624	-0.031955	-0.111688	1.060826	0.346724	0.776813	0.253100	0.056210	-0.014472	-0.505806	0.860692	
 1687529587.970895	1687529587.931585	5.813591	-37.899349	-2.908471	0.301467	0.300752	0.247365	-0.031139	-0.113977	1.064703	0.329723	0.746149	0.254927	0.056959	-0.015514	-0.507440	0.859663	
 1687529588.375084	1687529588.337245	5.874018	-37.997860	-2.910842	0.300551	0.299879	0.246984	-0.028939	-0.113545	1.056153	0.327051	0.767785	0.254542	0.056286	-0.016110	-0.503717	0.861882	
 1687529588.779606	1687529588.741325	5.921213	-38.072626	-2.910876	0.299546	0.298899	0.246591	-0.028455	-0.112869	1.056708	0.321266	0.782721	0.254069	0.055869	-0.016164	-0.503952	0.861771	
 1687529589.187161	1687529589.145344	5.978883	-38.162373	-2.910520	0.298665	0.298101	0.246241	-0.022700	-0.111177	1.047021	0.315499	0.744789	0.253770	0.053781	-0.017959	-0.499665	0.864361	
 1687529589.595595	1687529589.549802	6.046124	-38.255550	-2.908573	0.298470	0.297947	0.246050	-0.030176	-0.113346	1.046918	0.297223	0.734384	0.253553	0.056582	-0.015265	-0.499760	0.864179	
 1687529590.000741	1687529589.953521	6.103786	-38.329164	-2.910582	0.298966	0.298196	0.246261	-0.031690	-0.114954	1.056190	0.322621	0.753581	0.253756	0.057584	-0.015279	-0.503780	0.861775	
 1687529590.405529	1687529590.369779	6.167965	-38.422131	-2.904474	0.301022	0.300040	0.247298	-0.062094	-0.108508	1.064350	0.323690	0.723190	0.254724	0.062433	-0.000793	-0.507869	0.859169	
 1687529590.810181	1687529590.774170	6.226806	-38.524624	-2.909975	0.295730	0.294391	0.245269	-0.040948	-0.113026	1.050189	0.455166	0.669057	0.252273	0.059109	-0.010623	-0.501390	0.863135	
 1687529591.215923	1687529591.179085	6.281784	-38.605215	-2.915779	0.295787	0.294704	0.245129	-0.041067	-0.112603	1.063824	0.358200	0.714304	0.252319	0.058884	-0.010867	-0.507268	0.859706	
 1687529591.620669	1687529591.583105	6.343664	-38.701598	-2.920394	0.296067	0.295173	0.245132	-0.033699	-0.110714	1.050440	0.359748	0.714595	0.252490	0.056300	-0.013183	-0.501371	0.863298	
 1687529592.032067	1687529591.987284	6.394230	-38.778174	-2.926186	0.297303	0.296548	0.245690	-0.032398	-0.111569	1.058059	0.335366	0.727109	0.252990	0.056290	-0.014174	-0.504624	0.861386	
 1687529592.443621	1687529592.391485	6.456494	-38.875307	-2.929102	0.297806	0.297190	0.245833	-0.038043	-0.108803	1.053626	0.328250	0.715920	0.253298	0.056542	-0.010916	-0.502841	0.862459	
 1687529592.851245	1687529592.848473	6.524375	-38.983691	-2.930990	0.291005	0.290274	0.242796	-0.030306	-0.113314	1.054167	0.346544	0.694516	0.250096	0.056545	-0.015406	-0.502892	0.862360	
 1687529593.256495	1687529593.252552	6.582175	-39.069969	-2.930296	0.297632	0.296909	0.245766	-0.036053	-0.112585	1.060068	0.323286	0.743494	0.253219	0.057634	-0.012912	-0.505555	0.860771	
 1687529593.663178	1687529593.657034	6.648198	-39.179044	-2.934246	0.300739	0.299952	0.247172	-0.039764	-0.117072	1.050283	0.340457	0.702743	0.254696	0.060559	-0.012151	-0.501384	0.863017	
 1687529594.067517	1687529594.059386	6.713639	-39.296583	-2.945196	0.296182	0.295442	0.245121	-0.039601	-0.116361	1.055753	0.351554	0.723114	0.252603	0.060179	-0.012208	-0.503744	0.861668	
 1687529594.471141	1687529594.466249	6.772331	-39.393849	-2.954447	0.301449	0.300567	0.247273	-0.040156	-0.112486	1.058605	0.352999	0.715033	0.254828	0.058633	-0.011076	-0.505006	0.861051	
 1687529594.876613	1687529594.868717	6.841745	-39.504661	-2.959170	0.292369	0.291477	0.243494	-0.033092	-0.113817	1.056690	0.352163	0.692616	0.250798	0.057442	-0.014402	-0.504032	0.861652	
 1687529595.282730	1687529595.272539	6.903669	-39.592981	-2.960636	0.298343	0.297497	0.246070	-0.032925	-0.115160	1.058196	0.332107	0.725762	0.253432	0.057968	-0.014856	-0.504668	0.861237	
 1687529595.687203	1687529595.682210	6.970659	-39.691362	-2.963419	0.300603	0.299778	0.247080	-0.029329	-0.115277	1.056871	0.328941	0.710043	0.254489	0.057125	-0.016398	-0.504021	0.861644	
 1687529596.092205	1687529596.085488	7.027906	-39.786258	-2.961522	0.293020	0.292269	0.243825	-0.032351	-0.115463	1.057438	0.313432	0.707851	0.251036	0.057959	-0.015158	-0.504327	0.861432	
 1687529596.496873	1687529596.488340	7.068936	-39.855362	-2.958088	0.297904	0.297030	0.245867	-0.034292	-0.115844	1.057409	0.328402	0.726873	0.253236	0.058612	-0.014417	-0.504352	0.861386	
 1687529596.902867	1687529596.891764	7.117319	-39.937737	-2.952984	0.297978	0.296992	0.245989	-0.043562	-0.112475	1.045130	0.334121	0.720392	0.253303	0.059548	-0.009204	-0.499258	0.864356	
 1687529597.310782	1687529597.298096	7.166930	-40.016601	-2.946472	0.299237	0.298046	0.246552	-0.048719	-0.107867	1.034250	0.374066	0.712678	0.253809	0.058869	-0.005501	-0.494659	0.867073	
 1687529597.717651	1687529597.702358	7.208180	-40.075922	-2.944786	0.294842	0.293700	0.244619	-0.037770	-0.102922	1.026892	0.393616	0.673991	0.251849	0.054061	-0.008834	-0.491290	0.869272	
 1687529598.122330	1687529598.106649	7.268828	-40.146854	-2.939509	0.301219	0.300075	0.247488	-0.044296	-0.106032	1.034322	0.353282	0.667143	0.254675	0.056984	-0.006970	-0.494619	0.867212	
 1687529598.525831	1687529598.513896	7.316348	-40.198705	-2.934350	0.297087	0.296119	0.245775	-0.031671	-0.111880	1.018108	0.382405	0.691031	0.253088	0.056520	-0.013439	-0.487301	0.871299	
 1687529598.930398	1687529598.917219	7.369512	-40.276122	-2.940128	0.297368	0.296924	0.245701	-0.025345	-0.109055	1.021762	0.327821	0.716676	0.253327	0.053725	-0.015608	-0.488783	0.870610	
 1687529599.334086	1687529599.320513	7.428845	-40.354121	-2.944682	0.297992	0.297327	0.246178	-0.047022	-0.112429	1.045803	0.304311	0.676181	0.253539	0.060386	-0.007716	-0.499614	0.864107	
 1687529599.737348	1687529599.724410	7.494671	-40.415890	-2.949031	0.299924	0.299031	0.246601	-0.053121	-0.095677	1.065824	0.383318	0.683810	0.254142	0.054652	-0.001438	-0.508377	0.859397	
 1687529600.146622	1687529600.129467	7.554693	-40.514732	-2.956222	0.289931	0.288778	0.242579	-0.028660	-0.112062	0.994964	0.396960	0.554652	0.249636	0.056036	-0.014149	-0.477122	0.876935	
 1687529600.553169	1687529600.534594	7.621303	-40.595541	-2.962473	0.300011	0.299386	0.246576	-0.055223	-0.100639	1.054426	0.313984	0.678309	0.254111	0.057324	-0.001468	-0.503498	0.862091	
 1687529600.958361	1687529600.938782	7.700755	-40.682281	-2.964214	0.295036	0.293867	0.244958	-0.044725	-0.103143	1.029649	0.408799	0.583540	0.252123	0.055851	-0.005939	-0.492608	0.868437	
 1687529601.366782	1687529601.348769	7.768305	-40.774169	-2.976350	0.293798	0.292887	0.244283	-0.035394	-0.102346	1.036851	0.365838	0.610136	0.251440	0.053180	-0.009991	-0.495573	0.866879	
 1687529601.771134	1687529601.752066	7.825091	-40.852072	-2.989424	0.299884	0.299270	0.246886	-0.035431	-0.094269	1.038591	0.337213	0.624306	0.254238	0.049680	-0.008017	-0.496364	0.866654	
 1687529602.175066	1687529602.156211	7.892636	-40.948169	-2.997232	0.297523	0.296818	0.245554	-0.037336	-0.093398	1.031213	0.330168	0.554269	0.252567	0.049800	-0.006791	-0.493197	0.868464	
 1687529602.582296	1687529602.574023	7.955228	-41.045438	-3.001085	0.298503	0.297714	0.246118	-0.036927	-0.091790	1.025486	0.339662	0.559904	0.253389	0.049020	-0.006432	-0.490707	0.869921	
 1687529602.986597	1687529602.978414	8.004798	-41.128302	-3.004954	0.298648	0.297824	0.246276	-0.036606	-0.091314	1.021901	0.341580	0.563328	0.253660	0.048746	-0.006367	-0.489144	0.870817	
 1687529603.391182	1687529603.381645	8.064506	-41.228378	-3.011548	0.300398	0.299627	0.247082	-0.034885	-0.091732	1.022421	0.336606	0.544073	0.254516	0.048506	-0.007232	-0.489342	0.870712	
 1687529603.796470	1687529603.785137	8.113800	-41.307602	-3.019833	0.296833	0.296133	0.245435	-0.045756	-0.115146	1.002325	0.331704	0.554158	0.252859	0.061424	-0.007608	-0.480678	0.874710	
 1687529604.203125	1687529604.188432	8.172056	-41.408962	-3.024793	0.293635	0.293250	0.244029	-0.055742	-0.110208	1.006339	0.360184	0.635827	0.251810	0.061649	-0.002171	-0.482630	0.873649	
 1687529604.607611	1687529604.591677	8.241052	-41.502228	-3.034645	0.301188	0.300702	0.246900	-0.033062	-0.094533	1.052821	0.406294	0.623722	0.254614	0.049143	-0.009460	-0.502479	0.863140	
 1687529605.011346	1687529604.994733	8.282988	-41.586226	-3.029320	0.296961	0.296275	0.245632	-0.040486	-0.101257	1.020588	0.324116	0.557956	0.252900	0.054025	-0.007073	-0.488602	0.870804	
 1687529605.415044	1687529605.397367	8.339678	-41.682928	-3.030456	0.298497	0.297830	0.246114	-0.035865	-0.099292	1.034632	0.349940	0.590901	0.253640	0.051982	-0.008972	-0.494634	0.867499	
 1687529605.822004	1687529605.800910	8.396635	-41.777262	-3.031714	0.296780	0.296290	0.245363	-0.035485	-0.096950	1.029364	0.334660	0.588101	0.252888	0.050895	-0.008424	-0.492351	0.868867	
 1687529606.234022	1687529606.205474	8.447881	-41.863086	-3.038145	0.301339	0.300845	0.247304	-0.038533	-0.097146	1.020313	0.333554	0.568650	0.254895	0.051760	-0.006913	-0.488463	0.871020	
 1687529606.642535	1687529606.610218	8.511282	-41.962898	-3.042927	0.294523	0.293825	0.244426	-0.039104	-0.099237	1.017219	0.337846	0.554860	0.251903	0.052821	-0.007093	-0.487118	0.871709	
 1687529607.045801	1687529607.014998	8.560387	-42.042910	-3.046940	0.302045	0.301201	0.247535	-0.042179	-0.102918	1.018504	0.346969	0.581719	0.255129	0.055167	-0.006683	-0.487718	0.871231	
 1687529607.450197	1687529607.420779	8.615746	-42.135309	-3.049750	0.292954	0.292223	0.243675	-0.038987	-0.102057	1.025539	0.349951	0.580628	0.251172	0.053988	-0.008056	-0.490727	0.869602	
 1687529607.858165	1687529607.824067	8.664140	-42.227154	-3.050536	0.297250	0.296651	0.245532	-0.040935	-0.099247	1.028504	0.343109	0.588276	0.253025	0.053233	-0.006597	-0.492059	0.868908	
 1687529608.263521	1687529608.226875	8.706204	-42.308742	-3.057665	0.300686	0.300105	0.246993	-0.034764	-0.098785	1.035397	0.355086	0.585651	0.254677	0.051487	-0.009345	-0.494949	0.867345	
 1687529608.667317	1687529608.633653	8.765051	-42.410696	-3.064652	0.299324	0.298764	0.246535	-0.037520	-0.098244	1.036304	0.330515	0.575045	0.254100	0.051929	-0.008038	-0.495391	0.867079	
 1687529609.072429	1687529609.036821	8.825648	-42.508844	-3.068187	0.292139	0.291468	0.243347	-0.038908	-0.102800	1.031179	0.336919	0.570374	0.250819	0.054269	-0.008425	-0.493173	0.868196	
 1687529609.476372	1687529609.439405	8.872324	-42.582958	-3.072859	0.298279	0.297555	0.245852	-0.036561	-0.103244	1.032637	0.347845	0.607863	0.253500	0.053878	-0.009594	-0.493762	0.867873	
 1687529609.880269	1687529609.848195	8.928352	-42.664583	-3.075674	0.298336	0.297689	0.245997	-0.037215	-0.102099	1.033584	0.336040	0.595019	0.253636	0.053537	-0.009053	-0.494190	0.867657	
 1687529610.285592	1687529610.254237	8.970724	-42.741240	-3.079446	0.297813	0.297242	0.245751	-0.037107	-0.100856	1.026807	0.340727	0.598668	0.253402	0.053001	-0.008613	-0.491251	0.869362	
 1687529610.693341	1687529610.679505	9.028706	-42.836712	-3.082211	0.299008	0.298364	0.246321	-0.039754	-0.101735	1.032976	0.338217	0.582654	0.253922	0.054007	-0.007843	-0.493972	0.867763	
 1687529611.097808	1687529611.083780	9.088870	-42.927933	-3.083030	0.294025	0.293320	0.244099	-0.039314	-0.103800	1.024986	0.346004	0.587220	0.251657	0.054828	-0.008325	-0.490485	0.869683	
 1687529611.503519	1687529611.487534	9.137534	-42.998573	-3.084022	0.300614	0.299880	0.246843	-0.035128	-0.104731	1.030613	0.350815	0.614057	0.254563	0.054181	-0.010528	-0.492850	0.868362	
