t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687526584.068718	1687526583.995207	20.130044	-52.180526	-2.012707	0.298010	0.297951	0.245290	0.023633	-0.032177	-2.978433	0.254670	0.256258	0.253253	0.013086	0.015070	0.996491	0.081284	
 1687526584.473039	1687526584.399472	20.078400	-52.205231	-2.010433	0.298195	0.298171	0.245446	0.012808	-0.016186	-2.885746	0.263894	0.261373	0.253379	0.007384	0.007209	0.991783	0.127517	
 1687526584.879304	1687526584.805857	20.024014	-52.212434	-2.004181	0.297160	0.297110	0.245046	0.015842	-0.011389	-2.893675	0.253969	0.250369	0.252933	0.008564	0.004671	0.992285	0.123591	
 1687526585.286011	1687526585.208556	19.986215	-52.202514	-1.999918	0.295126	0.295039	0.244110	0.018514	-0.015717	-2.902038	0.255460	0.248122	0.252023	0.010129	0.006696	0.992771	0.119410	
 1687526585.693019	1687526585.611382	19.937849	-52.205093	-1.993694	0.292223	0.292169	0.242846	0.028516	-0.020431	-2.911865	0.257128	0.248628	0.250725	0.015333	0.008513	0.993274	0.114449	
 1687526586.100314	1687526586.015396	19.899414	-52.217957	-1.986745	0.298105	0.298041	0.245217	0.025459	-0.028594	-2.860637	0.272043	0.253570	0.253121	0.014604	0.012373	0.989993	0.139811	
 1687526586.506215	1687526586.417948	19.877135	-52.227486	-1.964685	0.290576	0.290604	0.242486	-0.022609	-0.017678	-2.768025	0.268108	0.256756	0.250104	-0.009466	0.010784	0.982487	0.185779	
 1687526586.911844	1687526586.820554	19.851879	-52.219230	-1.969533	0.297576	0.297679	0.245500	0.036244	-0.038016	-2.779940	0.264448	0.249427	0.253097	0.021240	0.015435	0.983418	0.179442	
 1687526587.315267	1687526587.223336	19.806258	-52.234885	-1.971819	0.297105	0.297178	0.245276	0.024182	-0.036452	-2.711274	0.297760	0.274331	0.253062	0.015701	0.015223	0.976756	0.213237	
 1687526587.723243	1687526587.726889	19.787691	-52.220006	-1.983077	0.297971	0.297969	0.245595	0.026792	-0.022025	-2.710029	0.279324	0.275124	0.253535	0.015442	0.007888	0.976694	0.213935	
 1687526588.126212	1687526588.130155	19.743328	-52.234584	-1.982964	0.300250	0.300173	0.246301	-0.020911	-0.015798	-2.608752	0.282266	0.260888	0.254057	-0.008007	0.010373	0.964615	0.263337	
 1687526588.531265	1687526588.532423	19.723087	-52.241443	-1.992315	0.298184	0.298427	0.245719	0.029725	-0.002508	-2.591097	0.266610	0.249539	0.253386	0.014643	-0.002833	0.962256	0.271737	
 1687526588.935406	1687526588.937093	19.696429	-52.234675	-1.988142	0.292946	0.292886	0.243074	-0.009083	-0.009453	-2.582624	0.281326	0.246054	0.250603	-0.003062	0.005796	0.961171	0.275875	
 1687526589.341906	1687526589.340760	19.690758	-52.230408	-1.955469	0.295989	0.295989	0.244805	-0.064527	-0.005813	-2.493135	0.257402	0.247802	0.252830	-0.029651	0.013030	0.947369	0.318500	
 1687526589.747587	1687526589.745965	19.700100	-52.180487	-1.988034	0.299284	0.300011	0.247154	0.074976	-0.013313	-2.537951	0.379040	0.249387	0.254299	0.037762	-0.004790	0.954179	0.296805	
 1687526590.150704	1687526590.148982	19.721227	-52.139334	-1.999653	0.294396	0.294834	0.244693	-0.031306	-0.022203	-2.470475	0.428210	0.261398	0.251145	-0.011124	0.015635	0.943995	0.329400	
 1687526590.558693	1687526590.552015	19.712609	-52.118577	-1.990929	0.295737	0.295848	0.245082	-0.046869	0.009395	-2.346485	0.279763	0.251183	0.252356	-0.023423	0.004742	0.921790	0.386952	
 1687526590.962747	1687526590.955115	19.732410	-52.059443	-2.011197	0.299772	0.300188	0.246900	0.029885	-0.006772	-2.427461	0.328033	0.257933	0.254467	0.015183	-0.002051	0.936834	0.349438	
 1687526591.366908	1687526591.357802	19.740768	-52.014944	-2.020899	0.295098	0.295333	0.244716	0.023151	-0.007983	-2.422089	0.286584	0.249829	0.252134	0.012239	-0.000339	0.935930	0.351972	
 1687526591.777316	1687526591.761286	19.736803	-51.979796	-2.028081	0.293251	0.293288	0.243534	0.018215	-0.010573	-2.419887	0.273902	0.249749	0.251373	0.010387	0.001730	0.935561	0.353008	
 1687526592.181822	1687526592.167186	19.717372	-51.956974	-2.029109	0.298510	0.298549	0.245477	0.015611	-0.011418	-2.396959	0.268787	0.253483	0.253506	0.009347	0.002478	0.931460	0.363716	
 1687526592.589689	1687526592.569664	19.677949	-51.948833	-2.020428	0.297964	0.297990	0.245103	0.015876	-0.002743	-2.341676	0.264942	0.253852	0.253254	0.007845	-0.001828	0.921052	0.389357	
 1687526592.993784	1687526592.974416	19.659606	-51.924273	-2.010312	0.298187	0.298163	0.245456	0.028990	-0.011415	-2.319048	0.263476	0.248471	0.253610	0.015567	-0.000564	0.916535	0.399652	
 1687526593.401440	1687526593.377889	19.639169	-51.893042	-2.008105	0.298567	0.298424	0.245677	0.027734	-0.020506	-2.288108	0.284401	0.256686	0.253760	0.016865	0.003593	0.910242	0.413717	
 1687526593.805984	1687526593.782095	19.599781	-51.872007	-2.005340	0.288997	0.288952	0.241420	0.005826	-0.013382	-2.209192	0.278964	0.264949	0.249434	0.005610	0.004667	0.893268	0.449466	
 1687526594.211440	1687526594.184490	19.579528	-51.843365	-2.013379	0.298707	0.298677	0.245568	0.024867	-0.022315	-2.221118	0.254172	0.255339	0.253755	0.016094	0.004474	0.895884	0.443975	
 1687526594.616367	1687526594.587539	19.545750	-51.830247	-2.012176	0.297590	0.297635	0.245119	0.009037	-0.021230	-2.197724	0.268965	0.265048	0.253116	0.008850	0.007400	0.890653	0.454537	
 1687526595.023282	1687526594.992095	19.516993	-51.811524	-2.000693	0.298883	0.298844	0.245693	0.002821	-0.021594	-2.166554	0.254160	0.261614	0.253739	0.006304	0.008878	0.883452	0.468394	
 1687526595.430410	1687526595.394438	19.482744	-51.795748	-1.990043	0.299264	0.299216	0.245948	0.010104	-0.025054	-2.160835	0.250890	0.259527	0.253809	0.010356	0.008671	0.882104	0.470861	
 1687526595.833480	1687526595.797577	19.438829	-51.780573	-1.973982	0.300133	0.300106	0.246413	-0.009948	-0.016613	-2.109093	0.253726	0.264684	0.254400	-0.000226	0.009679	0.869615	0.493635	
 1687526596.237243	1687526596.200854	19.426826	-51.725807	-1.981669	0.295604	0.295608	0.244568	0.023666	-0.022683	-2.176795	0.249721	0.252991	0.252370	0.015743	0.004558	0.885828	0.463724	
 1687526596.645556	1687526596.605713	19.395370	-51.673742	-1.982317	0.291050	0.291005	0.242390	0.009941	-0.021994	-2.147338	0.261016	0.260338	0.250152	0.009613	0.007295	0.878918	0.476820	
 1687526597.049549	1687526597.011392	19.362254	-51.618629	-1.986563	0.296592	0.296529	0.244719	0.013132	-0.014201	-2.169439	0.251721	0.261877	0.252703	0.009122	0.003211	0.884153	0.467098	
 1687526597.458763	1687526597.414530	19.312264	-51.574996	-1.987182	0.294144	0.294074	0.243656	0.013861	-0.018463	-2.170349	0.252341	0.252527	0.251473	0.010437	0.004929	0.884356	0.466671	
 1687526597.863534	1687526597.818598	19.250049	-51.537711	-1.983526	0.298785	0.298736	0.245590	0.005477	-0.008673	-2.168026	0.255400	0.259615	0.253552	0.004449	0.002552	0.883836	0.467769	
 1687526598.269940	1687526598.223567	19.207940	-51.476785	-1.988992	0.287713	0.287680	0.240804	0.021820	-0.011147	-2.201632	0.244938	0.245358	0.248269	0.012251	0.000028	0.891538	0.452781	
 1687526598.676352	1687526598.629491	19.145983	-51.429937	-1.986956	0.297423	0.297369	0.245010	0.012838	0.001297	-2.179850	0.263172	0.252237	0.252688	0.005391	-0.003544	0.886572	0.462546	
 1687526599.079696	1687526599.033078	19.115950	-51.354943	-1.991726	0.300009	0.299946	0.246361	0.026578	0.004197	-2.209536	0.254321	0.248250	0.254223	0.010929	-0.007846	0.893267	0.449326	
 1687526599.483699	1687526599.435986	19.092913	-51.270207	-2.000572	0.298008	0.297879	0.245417	0.026610	0.004938	-2.184763	0.270768	0.247545	0.253107	0.010674	-0.008316	0.887629	0.460360	
 1687526599.892844	1687526599.839282	19.060770	-51.190594	-2.007886	0.292635	0.292524	0.242990	0.034188	0.001519	-2.175061	0.267193	0.245276	0.250752	0.014783	-0.008615	0.885347	0.464617	
 1687526600.305118	1687526600.242352	19.021510	-51.103931	-2.009987	0.299773	0.299672	0.245936	0.024575	0.006451	-2.176853	0.285542	0.247954	0.253935	0.009389	-0.008557	0.885808	0.463877	
 1687526600.712766	1687526600.645837	18.972640	-51.011793	-2.005043	0.291044	0.291034	0.242301	0.031869	0.009919	-2.178601	0.262277	0.245070	0.250036	0.011826	-0.011774	0.886143	0.463111	
 1687526601.120919	1687526601.049091	18.921718	-50.916960	-1.998722	0.297822	0.297792	0.245201	0.025132	0.016175	-2.178971	0.278204	0.249502	0.253163	0.007394	-0.012985	0.886243	0.462980	
 1687526601.530437	1687526601.452322	18.882495	-50.819240	-1.994658	0.296505	0.296513	0.244743	0.028026	0.013330	-2.183120	0.266092	0.254361	0.252609	0.009360	-0.012375	0.887197	0.461129	
 1687526601.941094	1687526601.858383	18.843132	-50.727446	-1.987298	0.293776	0.293792	0.243643	0.028827	0.007802	-2.166455	0.269197	0.250398	0.251400	0.010906	-0.010198	0.883350	0.468477	
 1687526602.344617	1687526602.261785	18.799169	-50.633643	-1.981915	0.300661	0.300589	0.246106	0.054558	-0.009205	-2.171699	0.274392	0.249499	0.253906	0.026275	-0.008644	0.884420	0.465872	
 1687526602.752659	1687526602.667184	18.752216	-50.543625	-1.958536	0.296433	0.296293	0.245147	-0.000015	0.017535	-2.162259	0.339009	0.251135	0.252886	-0.004130	-0.007733	0.882456	0.470314	
 1687526603.161264	1687526603.071345	18.708677	-50.450359	-1.962238	0.299778	0.299948	0.246484	0.018040	0.007963	-2.166978	0.248453	0.257590	0.254198	0.006106	-0.007741	0.883537	0.468257	
 1687526603.565537	1687526603.474477	18.667566	-50.355127	-1.972608	0.299426	0.299449	0.245890	0.016916	0.005183	-2.158178	0.257935	0.249480	0.253791	0.006233	-0.006278	0.881483	0.472132	
 1687526603.976763	1687526603.978472	18.622769	-50.274237	-1.978580	0.299175	0.299216	0.245880	0.022690	-0.002467	-2.153499	0.257172	0.248582	0.253837	0.010573	-0.004294	0.880370	0.474149	
 1687526604.379680	1687526604.381126	18.566730	-50.195353	-1.981903	0.301339	0.301343	0.246613	0.040104	-0.014299	-2.175047	0.265260	0.248906	0.254680	0.021075	-0.002987	0.885345	0.464447	
 1687526604.784451	1687526604.783881	18.497907	-50.117703	-1.960159	0.290141	0.290103	0.241943	-0.000941	0.005287	-2.151076	0.294614	0.251245	0.249700	-0.001670	-0.002102	0.879843	0.475256	
 1687526605.195052	1687526605.191064	18.439726	-50.027886	-1.938659	0.299063	0.299231	0.245782	0.018278	0.001921	-2.176032	0.247728	0.248361	0.253654	0.007648	-0.005093	0.885666	0.464232	
 1687526605.604465	1687526605.593380	18.382341	-49.936719	-1.922263	0.302583	0.302607	0.247268	0.014291	0.001629	-2.137025	0.260057	0.249229	0.255341	0.005871	-0.004154	0.876460	0.481421	
 1687526606.008310	1687526605.997108	18.336951	-49.849372	-1.913530	0.300919	0.300918	0.246760	0.020985	-0.010011	-2.145498	0.255663	0.248812	0.254828	0.011609	-0.000615	0.878483	0.477633	
 1687526606.412225	1687526606.402498	18.280801	-49.764338	-1.907063	0.295865	0.295818	0.244749	0.015633	0.010353	-2.086013	0.260644	0.249989	0.252637	0.004146	-0.008409	0.863864	0.503638	
 1687526606.816507	1687526606.806807	18.246078	-49.656688	-1.915156	0.293743	0.293708	0.243769	0.027206	-0.013636	-2.213217	0.253505	0.249148	0.251576	0.015215	0.000006	0.894124	0.447562	
 1687526607.224256	1687526607.210189	18.200633	-49.572718	-1.922616	0.293190	0.293188	0.243261	0.021645	-0.002267	-2.158122	0.269497	0.251245	0.251108	0.010075	-0.004110	0.881468	0.472118	
 1687526607.628251	1687526607.613055	18.141594	-49.491092	-1.933928	0.293742	0.293681	0.243568	0.023895	-0.007155	-2.187547	0.260261	0.245523	0.251463	0.012256	-0.002307	0.888316	0.459063	
 1687526608.036502	1687526608.018345	18.080734	-49.421683	-1.944066	0.296100	0.296053	0.244313	0.025764	-0.009412	-2.158059	0.265306	0.247954	0.252165	0.013577	-0.001934	0.881446	0.472086	
 1687526608.444804	1687526608.423371	18.008377	-49.352034	-1.940368	0.301145	0.301067	0.246354	0.021757	-0.013591	-2.159004	0.270109	0.251170	0.254478	0.012797	0.000859	0.881685	0.471664	
 1687526608.849332	1687526608.828244	17.933352	-49.270519	-1.917300	0.298068	0.298026	0.245095	0.018291	-0.011549	-2.153969	0.263252	0.253304	0.253175	0.010789	0.000750	0.880506	0.473911	
 1687526609.256382	1687526609.235103	17.875886	-49.186284	-1.886861	0.297741	0.297735	0.245127	0.019610	-0.009600	-2.150934	0.259191	0.251860	0.253289	0.010907	-0.000438	0.879782	0.475252	
 1687526609.659600	1687526609.637925	17.827665	-49.089352	-1.862215	0.297227	0.297230	0.245171	0.021348	-0.004473	-2.140803	0.260170	0.250143	0.253297	0.010438	-0.003159	0.877353	0.479722	
 1687526610.063938	1687526610.041457	17.788125	-48.996307	-1.855281	0.293095	0.293056	0.243355	0.020748	-0.011020	-2.136480	0.261339	0.246017	0.251317	0.011745	-0.000168	0.876321	0.481584	
 1687526610.467312	1687526610.446579	17.746453	-48.917765	-1.861958	0.298360	0.298323	0.245684	0.025828	-0.016095	-2.121320	0.263230	0.251868	0.253830	0.015198	0.000717	0.872628	0.488149	
 1687526610.874733	1687526610.850875	17.684613	-48.834305	-1.879052	0.296048	0.296012	0.244719	0.023360	-0.016689	-2.147624	0.269110	0.254847	0.252753	0.014244	0.001766	0.878980	0.476642	
 1687526611.280845	1687526611.255406	17.616459	-48.754626	-1.900081	0.299269	0.299252	0.245935	0.025492	-0.013170	-2.154158	0.267147	0.257175	0.254054	0.014344	-0.000242	0.880526	0.473780	
 1687526611.684040	1687526611.660804	17.544571	-48.676861	-1.919117	0.294765	0.294733	0.243915	0.021035	-0.009218	-2.170207	0.268177	0.251310	0.251958	0.011452	-0.000834	0.884316	0.466748	
 1687526612.092081	1687526612.066239	17.466430	-48.609266	-1.920881	0.297331	0.297301	0.244654	0.020478	-0.012956	-2.160410	0.262399	0.249344	0.252699	0.012083	0.000889	0.882021	0.471054	
 1687526612.499935	1687526612.471441	17.398944	-48.552919	-1.898026	0.299293	0.299284	0.245204	0.017303	-0.009046	-2.162579	0.262562	0.252811	0.253310	0.009762	-0.000076	0.882541	0.470134	
 1687526612.905172	1687526612.875846	17.333293	-48.464761	-1.857109	0.304456	0.304572	0.247814	0.022754	-0.003659	-2.145405	0.260282	0.252293	0.256008	0.010868	-0.003828	0.878447	0.477702	
 1687526613.310793	1687526613.278839	17.292449	-48.350726	-1.822335	0.291019	0.291015	0.242569	0.019478	-0.012406	-2.151644	0.262841	0.244906	0.250534	0.011516	0.000832	0.879951	0.474924	
 1687526613.720607	1687526613.683521	17.263567	-48.243234	-1.807613	0.294455	0.294461	0.244172	0.021087	-0.010837	-2.125791	0.259698	0.251056	0.252299	0.011847	-0.000394	0.873734	0.486260	
 1687526614.126655	1687526614.086748	17.234773	-48.128450	-1.817696	0.299344	0.299318	0.246314	0.022534	-0.010188	-2.144448	0.263493	0.251739	0.254547	0.012331	-0.000914	0.878227	0.478085	
 1687526614.529828	1687526614.489905	17.204971	-48.037584	-1.848698	0.288819	0.288791	0.241576	0.026075	-0.017848	-2.153576	0.260743	0.246454	0.249471	0.015709	0.001675	0.880385	0.473997	
 1687526614.935984	1687526614.894117	17.154257	-47.944319	-1.880875	0.301879	0.301782	0.246756	0.038368	-0.022970	-2.154528	0.270987	0.257806	0.254945	0.022332	0.001025	0.880549	0.473427	
 1687526615.343194	1687526615.298841	17.080286	-47.863945	-1.891260	0.294473	0.294483	0.243777	0.009193	-0.014849	-2.144775	0.292324	0.259932	0.251758	0.007586	0.004324	0.878327	0.477980	
 1687526615.746800	1687526615.703465	17.004065	-47.797053	-1.887005	0.300451	0.300417	0.246079	0.019733	-0.013555	-2.133943	0.251080	0.254991	0.254218	0.011912	0.001172	0.875712	0.482685	
 1687526616.150174	1687526616.107243	16.901611	-47.721281	-1.857583	0.296704	0.296748	0.244618	0.004578	-0.010708	-2.135111	0.258743	0.251272	0.252701	0.004587	0.003586	0.876015	0.482248	
 1687526616.553137	1687526616.511093	16.808388	-47.632050	-1.810134	0.298701	0.298754	0.245255	-0.011012	-0.013965	-2.131913	0.248230	0.250578	0.253281	-0.001442	0.008774	0.875199	0.483682	
 1687526616.962237	1687526616.915004	16.750925	-47.543502	-1.760125	0.296672	0.296784	0.245183	-0.007160	-0.014300	-2.131486	0.252166	0.253707	0.253134	0.000326	0.007989	0.875108	0.483861	
 1687526617.366368	1687526617.320405	16.697808	-47.438019	-1.739022	0.295032	0.295100	0.244569	0.012262	-0.019125	-2.117703	0.249013	0.253068	0.252503	0.010029	0.005333	0.871766	0.489791	
 1687526617.770056	1687526617.724488	16.663321	-47.334478	-1.750848	0.291213	0.291204	0.242887	0.011264	-0.025423	-2.130689	0.249995	0.255744	0.250716	0.011082	0.008395	0.874906	0.484093	
 1687526618.175525	1687526618.128591	16.616004	-47.213693	-1.784284	0.297100	0.297124	0.245373	0.012776	-0.017251	-2.152823	0.251291	0.265421	0.253419	0.009715	0.004562	0.880236	0.474415	
 1687526618.582280	1687526618.532807	16.532652	-47.117791	-1.833467	0.298033	0.298031	0.245411	0.021939	-0.022443	-2.174174	0.252749	0.255634	0.253385	0.014928	0.004832	0.885224	0.464900	
 1687526618.888539	1687526618.836050	16.445329	-47.044585	-1.864167	0.242848	0.242763	0.216445	0.036616	-0.021748	-2.192703	0.231178	0.229926	0.222627	0.021251	0.001308	0.889436	0.456564	
 1687526619.298887	1687526619.253278	16.358217	-46.979766	-1.874602	0.295101	0.295087	0.243123	0.020858	-0.011361	-2.183922	0.287477	0.256751	0.250752	0.011873	0.000236	0.887497	0.460661	
 1687526619.703526	1687526619.657966	16.272952	-46.907456	-1.852535	0.288959	0.288862	0.240912	0.020372	-0.007913	-2.176418	0.256990	0.245839	0.248572	0.010859	-0.001223	0.885763	0.464009	
 1687526620.107840	1687526620.062981	16.193016	-46.830706	-1.816532	0.295118	0.294959	0.243858	0.043506	-0.026631	-2.122727	0.260274	0.247136	0.251640	0.025480	0.001015	0.872879	0.487271	
 1687526620.521564	1687526620.467261	16.144612	-46.738684	-1.766886	0.300218	0.300150	0.246199	0.007390	-0.021432	-2.154755	0.311384	0.266314	0.254336	0.008329	0.007687	0.880681	0.473574	
 1687526620.928327	1687526620.871206	16.101515	-46.630157	-1.732295	0.300567	0.300610	0.246806	0.014534	-0.021578	-2.132244	0.250913	0.262353	0.254933	0.011577	0.005930	0.875296	0.483413	
 1687526621.331446	1687526621.274939	16.067001	-46.514806	-1.732941	0.292493	0.292496	0.243510	0.016635	-0.015690	-2.152695	0.252623	0.258901	0.251544	0.011044	0.002958	0.880204	0.474458	
 1687526621.738574	1687526621.678222	16.038438	-46.411313	-1.759343	0.284733	0.284730	0.239886	0.020747	-0.016141	-2.157915	0.251698	0.248806	0.247744	0.012954	0.002215	0.881429	0.472133	
 1687526622.143268	1687526622.082358	15.982570	-46.311070	-1.802622	0.299139	0.299019	0.246050	0.037954	-0.027415	-2.184166	0.262459	0.254731	0.254135	0.023154	0.003424	0.887465	0.460280	
 1687526622.555926	1687526622.486701	15.910233	-46.230819	-1.841330	0.297346	0.297344	0.244948	0.015157	-0.014132	-2.174151	0.293101	0.266067	0.252829	0.009995	0.002731	0.885248	0.465004	
 1687526622.960481	1687526622.890021	15.825055	-46.155464	-1.847068	0.303914	0.303846	0.247524	0.016734	-0.011939	-2.197212	0.257623	0.254832	0.255606	0.010166	0.001510	0.890550	0.454770	
 1687526623.366422	1687526623.296320	15.733397	-46.095011	-1.825078	0.299874	0.299853	0.246011	0.018212	-0.018487	-2.107580	0.258142	0.251743	0.253956	0.012484	0.003534	0.869271	0.494165	
 1687526623.773608	1687526623.700956	15.682571	-46.015008	-1.787041	0.293032	0.292976	0.243147	0.022864	-0.013034	-2.163731	0.257100	0.254929	0.251190	0.013153	0.000384	0.882794	0.469576	
 1687526624.177848	1687526624.103821	15.621721	-45.917148	-1.751827	0.300389	0.300298	0.246399	0.009095	-0.015006	-2.111400	0.266873	0.252521	0.254618	0.007653	0.004289	0.870229	0.492570	
 1687526624.581997	1687526624.506341	15.569479	-45.799336	-1.732855	0.296065	0.296070	0.244587	0.014719	-0.017047	-2.147961	0.250004	0.253259	0.252653	0.010532	0.003985	0.879079	0.476544	
 1687526624.986769	1687526624.909991	15.535760	-45.686624	-1.725259	0.294825	0.294801	0.243999	0.010685	-0.019362	-2.140268	0.254210	0.254682	0.252189	0.009333	0.005928	0.877236	0.479932	
 1687526625.391103	1687526625.312960	15.485763	-45.563971	-1.734943	0.297091	0.297052	0.245166	0.039324	-0.023363	-2.147227	0.251536	0.258299	0.253359	0.022849	0.000889	0.878809	0.476625	
 1687526625.796005	1687526625.716825	15.437662	-45.450187	-1.754949	0.297235	0.297227	0.245362	0.021259	-0.016983	-2.165629	0.300884	0.260798	0.253406	0.013369	0.002516	0.883241	0.468721	
 1687526626.200735	1687526626.124612	15.364067	-45.336026	-1.781771	0.297662	0.297487	0.245223	0.014116	-0.023285	-2.164540	0.262909	0.254632	0.253234	0.011696	0.006968	0.882982	0.469209	
 1687526626.606705	1687526626.529320	15.267431	-45.238970	-1.797660	0.299891	0.299836	0.246035	0.019817	-0.012656	-2.163996	0.255060	0.264042	0.254126	0.011719	0.000934	0.882866	0.469477	
 1687526627.011046	1687526626.933291	15.195167	-45.155175	-1.797121	0.290070	0.290007	0.241657	0.019611	-0.009835	-2.204394	0.258225	0.247715	0.249511	0.010969	-0.000041	0.892170	0.451567	
 1687526627.415416	1687526627.338580	15.116310	-45.057979	-1.776059	0.298086	0.298131	0.245064	0.021522	-0.008752	-2.157816	0.259775	0.248892	0.253005	0.011551	-0.001225	0.881405	0.472218	
 1687526627.820568	1687526627.743019	15.051705	-44.954234	-1.747391	0.294276	0.294267	0.243691	0.017611	-0.005903	-2.151376	0.261617	0.247127	0.251591	0.009150	-0.001587	0.879892	0.475083	
 1687526628.224277	1687526628.147738	15.011663	-44.854039	-1.729171	0.296476	0.296442	0.244758	0.016704	-0.015024	-2.129184	0.258704	0.247391	0.252858	0.010946	0.002520	0.874567	0.484775	
 1687526628.629589	1687526628.551359	14.944847	-44.734332	-1.723894	0.290257	0.290203	0.241943	0.018161	-0.021348	-2.103802	0.253615	0.249481	0.249940	0.013178	0.004766	0.868330	0.495788	
 1687526629.033792	1687526628.956840	14.893788	-44.611743	-1.725210	0.299289	0.299262	0.245722	0.019489	-0.011210	-2.176081	0.259209	0.259992	0.253958	0.011233	0.000441	0.885688	0.464144	
 1687526629.440915	1687526629.359978	14.825484	-44.482796	-1.730745	0.298571	0.298502	0.245449	0.020068	-0.014981	-2.150452	0.260240	0.250001	0.253643	0.012388	0.001818	0.879664	0.475430	
 1687526629.843971	1687526629.762649	14.755800	-44.346799	-1.727826	0.295405	0.295379	0.244526	-0.012242	-0.013601	-2.199088	0.260110	0.251695	0.252592	-0.002366	0.008838	0.890944	0.454020	
 1687526630.247607	1687526630.166530	14.681071	-44.244393	-1.729174	0.298325	0.298393	0.245477	0.006632	-0.014485	-2.157991	0.255098	0.253994	0.253547	0.006343	0.004818	0.881467	0.472178	
 1687526630.659136	1687526630.569270	14.598045	-44.129982	-1.731353	0.300030	0.300047	0.246039	0.013820	-0.020258	-2.167035	0.250511	0.253388	0.254208	0.010848	0.005715	0.883577	0.468126	
 1687526631.067181	1687526631.073670	14.523075	-44.025265	-1.723510	0.302987	0.302990	0.247346	0.016581	-0.020143	-2.133523	0.256075	0.260062	0.255534	0.012123	0.004815	0.875607	0.482848	
 1687526631.472640	1687526631.477308	14.464417	-43.945505	-1.715248	0.299988	0.299951	0.246247	0.020605	-0.024903	-2.129060	0.257943	0.258977	0.254495	0.015047	0.005893	0.874509	0.484740	
 1687526631.879423	1687526631.879511	14.390552	-43.838087	-1.702840	0.298712	0.298669	0.245649	0.015953	-0.021764	-2.137979	0.261512	0.263553	0.253890	0.012227	0.005704	0.876677	0.480890	
 1687526632.285321	1687526632.283667	14.324921	-43.735468	-1.693239	0.295642	0.295602	0.244176	0.018351	-0.018818	-2.140931	0.255178	0.258972	0.252323	0.012564	0.003854	0.877390	0.479599	
 1687526632.689358	1687526632.688858	14.244114	-43.618272	-1.678646	0.296779	0.296733	0.244744	0.021711	-0.019348	-2.139488	0.257953	0.255164	0.252983	0.014167	0.003270	0.877035	0.480206	
 1687526633.097489	1687526633.092569	14.166916	-43.511302	-1.665889	0.297766	0.297737	0.245284	0.019943	-0.021291	-2.142218	0.263085	0.256260	0.253478	0.013852	0.004566	0.877690	0.479007	
 1687526633.503803	1687526633.494692	14.105363	-43.431421	-1.656224	0.296907	0.296883	0.244873	0.019084	-0.030972	-2.136359	0.260634	0.258588	0.253105	0.015820	0.008974	0.876251	0.481511	
 1687526633.907421	1687526633.901543	14.035669	-43.336188	-1.647299	0.297737	0.297717	0.245199	0.028560	-0.018820	-2.137376	0.258712	0.272601	0.253428	0.017045	0.001375	0.876506	0.481087	
 1687526634.313675	1687526634.306690	13.977982	-43.235956	-1.644184	0.297757	0.297708	0.245472	0.023847	-0.018155	-2.140357	0.275736	0.255656	0.253641	0.014816	0.002241	0.877240	0.479819	
 1687526634.717042	1687526634.709518	13.929571	-43.166058	-1.648586	0.295951	0.295820	0.244631	0.025431	-0.027326	-2.130385	0.267297	0.254858	0.252812	0.017740	0.005795	0.874814	0.484100	
 1687526635.120382	1687526635.112119	13.848017	-43.079692	-1.648985	0.295975	0.295910	0.244399	0.025728	-0.024836	-2.121585	0.267140	0.264839	0.252618	0.017287	0.004557	0.872681	0.487963	
 1687526635.524465	1687526635.516843	13.786930	-42.979562	-1.642266	0.297060	0.296964	0.244909	0.024955	-0.026511	-2.150904	0.269315	0.262362	0.253092	0.017276	0.005731	0.879738	0.475111	
 1687526635.928206	1687526635.919214	13.687716	-42.871916	-1.630815	0.284305	0.284276	0.238925	0.026951	-0.013549	-2.102957	0.260405	0.257805	0.246846	0.015060	-0.000807	0.868104	0.496152	
 1687526636.333693	1687526636.322340	13.609769	-42.757862	-1.603678	0.297843	0.297811	0.244901	0.011604	-0.017907	-2.162462	0.273061	0.250622	0.253099	0.009331	0.005173	0.882511	0.470170	
 1687526636.741166	1687526636.725569	13.551837	-42.672852	-1.581539	0.292707	0.292768	0.243339	0.021204	-0.021431	-2.109123	0.251000	0.254292	0.251414	0.014508	0.004085	0.869641	0.493454	
 1687526637.145945	1687526637.128512	13.490192	-42.570398	-1.579525	0.298499	0.298532	0.245788	0.028276	-0.027978	-2.158163	0.261948	0.257786	0.253884	0.019065	0.005656	0.881443	0.471871	
 1687526637.549380	1687526637.534833	13.433754	-42.482435	-1.577160	0.297381	0.297382	0.245072	0.019883	-0.017243	-2.118191	0.271356	0.264962	0.253144	0.012889	0.002649	0.871879	0.489544	
 1687526637.961545	1687526637.940515	13.372298	-42.382709	-1.575687	0.289544	0.289486	0.242002	0.030732	-0.010363	-2.140387	0.257240	0.250428	0.250014	0.015966	-0.002829	0.877216	0.479822	
 1687526638.365524	1687526638.343889	13.290676	-42.280241	-1.591806	0.285005	0.284857	0.239739	0.025578	-0.014590	-2.141169	0.273585	0.243149	0.247491	0.014720	0.000267	0.877431	0.479478	
